"dataset","timestamp","allowed_miss","injected_miss","algorithm","imputable_data_cnt","correct_imputation_cnt","correct_imputation_ratio","injected_het_cnt","injected_het_hits","injected_min_homo_cnt","injected_min_homo_hits","injected_maj_homo_cnt","injected_maj_homo_hits","injected_min_all_cnt","injected_min_all_hits","injected_maj_all_cnt","injected_maj_all_hits","runtime_user_self","runtime_system_self","runtime_elapsed","runtime_user_child","runtime_system_child"
"rice_chrom_6",2015-05-19 18:15:33,"0.1","0.1","beagle unphased (shuffle)",49027,47597,0.97083239847431,0,0,4356,3485,44671,44112,8712,6970,89342,88224,0,0.00600000000000001,369.689,363.179,17.37
"rice_chrom_6",2015-06-11 10:42:49,"0.1","0.1","beagle unphased",48864,48667,0.995968402095612,0,0,4344,4240,44520,44427,8688,8480,89040,88854,0,0.00700000000000001,285.653,337.929,18.411
"rice_chrom_6",2015-06-11 10:57:19,"0.1","0.1","beagle unphased",49064,48827,0.995169574433393,0,0,4320,4181,44744,44646,8640,8362,89488,89292,0,0.00600000000000001,244.171,295.565,16.258
"rice_chrom_6",2015-05-19 18:15:33,"0.1","0.2","beagle unphased (shuffle)",98519,95378,0.968117824988073,0,0,8705,6834,89814,88544,17410,13668,179628,177088,0,0.005,362.986,364.898,15.012
"rice_chrom_6",2015-06-11 10:43:36,"0.1","0.2","beagle unphased",98448,97977,0.995215748415407,0,0,8754,8507,89694,89470,17508,17014,179388,178940,0.000999999999997669,0.004,371.897,421.564,18.093
"rice_chrom_6",2015-06-11 10:58:22,"0.1","0.2","beagle unphased",98189,97680,0.994816119931968,0,0,8865,8605,89324,89075,17730,17210,178648,178150,0,0.00600000000000001,279.233,329.23,15.99
"rice_chrom_6",2015-06-11 13:34:56,"0.1","0.2","beagle unphased",97957,97505,0.995385730473575,0,0,8725,8473,89232,89032,17450,16946,178464,178064,0.00100000000000122,0.005,306.998,320.259,16.506
"rice_chrom_6",2015-05-19 18:15:38,"0.2","0.01","beagle unphased (shuffle)",9058,8842,0.976153676308236,0,0,758,618,8300,8224,1516,1236,16600,16448,0.00100000000000122,0.00700000000000001,728.33,710.124,23.134
"rice_chrom_6",2015-06-11 10:59:05,"0.2","0.01","beagle unphased",8895,8878,0.998088813940416,0,0,743,733,8152,8145,1486,1466,16304,16290,0.00100000000000477,0.012,456.052,512.498,22.942
"rice_chrom_6",2015-06-11 13:35:03,"0.2","0.01","beagle unphased",8818,8797,0.997618507598095,0,0,750,739,8068,8058,1500,1478,16136,16116,0.00100000000000122,0.005,475.831,512.97,22.96
"rice_chrom_6",2015-05-19 18:15:39,"0.2","0.05","beagle unphased (shuffle)",45620,44296,0.970977641385357,0,0,3823,3031,41797,41265,7646,6062,83594,82530,0.000999999999997669,0.004,757.443,759.729,23.915
"rice_chrom_6",2015-06-11 10:44:21,"0.2","0.05","beagle unphased",45774,45644,0.997159959802508,0,0,3847,3783,41927,41861,7694,7566,83854,83722,0.00100000000000122,0.00600000000000001,620.845,578.854,21.586
"rice_chrom_6",2015-06-11 10:58:58,"0.2","0.05","beagle unphased",45627,45492,0.997041225590111,0,0,3843,3774,41784,41718,7686,7548,83568,83436,0.000999999999997669,0.005,467.297,530.533,22.105
"rice_chrom_6",2015-06-11 13:35:03,"0.2","0.05","beagle unphased",45099,44965,0.997028758952527,0,0,3843,3773,41256,41192,7686,7546,82512,82384,0,0.00900000000000001,470.133,483.844,19.475
"rice_chrom_6",2015-05-19 18:15:38,"0.2","0.1","beagle unphased (shuffle)",90959,88188,0.969535724887037,0,0,7854,6147,83105,82041,15708,12294,166210,164082,0,0.004,783.433,755.959,21.845
"rice_chrom_6",2015-06-11 10:44:26,"0.2","0.1","beagle unphased",91309,91033,0.996977296871064,0,0,7841,7697,83468,83336,15682,15394,166936,166673,0.00100000000000122,0.00700000000000001,655.849,582.58,22.28
"rice_chrom_6",2015-06-11 10:59:33,"0.2","0.1","beagle unphased",91242,90980,0.997128515376691,0,0,7595,7458,83647,83522,15190,14917,167294,167044,0,0.00700000000000001,487.142,550.401,21.961
"rice_chrom_6",2015-06-11 13:35:06,"0.2","0.1","beagle unphased",91049,90773,0.99696866522422,0,0,7746,7601,83303,83172,15492,15202,166606,166344,0.00100000000000122,0.00700000000000001,504.996,525.176,18.683
"rice_chrom_6",2015-05-19 18:15:42,"0.2","0.2","beagle unphased (shuffle)",182109,176063,0.966800103234876,0,0,15426,11718,166683,164345,30852,23436,333366,328690,0.000999999999997669,0.005,810.943,756.022,24.934
"rice_chrom_6",2015-06-11 10:45:04,"0.2","0.2","beagle unphased",182892,182245,0.996462393106314,0,0,15345,14990,167547,167255,30690,29980,335094,334510,0,0.00699999999999995,731.224,648.349,21.834
"rice_chrom_6",2015-06-11 10:59:36,"0.2","0.2","beagle unphased",182337,181677,0.996380328731963,0,0,15300,14964,167037,166713,30600,29928,334074,333426,0.00100000000000477,0.00600000000000001,520.822,581.016,21.425
"rice_chrom_6",2015-06-11 13:35:04,"0.2","0.2","beagle unphased",182545,181761,0.995705168588567,0,0,15631,15193,166914,166568,31262,30386,333828,333136,0,0.00600000000000001,595.507,574.66,21.21
"rice_chrom_6",2015-05-19 18:15:55,"0.4","0.01","beagle unphased (shuffle)",16379,15884,0.969778374748153,0,0,1429,1121,14950,14763,2858,2242,29900,29527,0.00100000000000477,0.00800000000000001,1512.247,1472.937,35.488
"rice_chrom_6",2015-06-11 10:45:44,"0.4","0.01","beagle unphased",16357,16321,0.997799107415785,0,0,1434,1416,14923,14905,2868,2832,29846,29810,0,0.00900000000000001,1380.782,1267.026,36.857
"rice_chrom_6",2015-06-11 11:00:52,"0.4","0.01","beagle unphased",16331,16297,0.997918069928357,0,0,1512,1494,14819,14803,3024,2988,29638,29606,0,0.00700000000000001,1099.725,1158.676,32.284
"rice_chrom_6",2015-06-11 13:35:29,"0.4","0.01","beagle unphased",16013,15977,0.997751826640854,0,0,1436,1413,14577,14564,2872,2826,29154,29128,0,0.011,997.797,1018.406,32.12
"rice_chrom_6",2015-05-19 18:15:52,"0.4","0.05","beagle unphased (shuffle)",82819,80052,0.966589792197443,0,0,7271,5569,75548,74483,14542,11138,151096,148966,0.00199999999999534,0.016,1589.311,1526.143,35.26
"rice_chrom_6",2015-06-11 10:45:45,"0.4","0.05","beagle unphased",82156,81927,0.99721261989386,0,0,7124,7010,75032,74917,14248,14020,150064,149834,0.000999999999997669,0.00800000000000001,1465.226,1302.154,35.781
"rice_chrom_6",2015-06-11 11:01:28,"0.4","0.05","beagle unphased",82297,82074,0.997290302198136,0,0,7372,7254,74925,74820,14744,14508,149850,149640,0,0.00700000000000001,1320.001,1380.016,33.512
"rice_chrom_6",2015-06-11 13:35:21,"0.4","0.05","beagle unphased",81670,81449,0.99729398800049,0,0,7343,7223,74327,74226,14686,14446,148654,148452,0.000999999999997669,0.00900000000000001,1129.049,1069.603,33.234
"rice_chrom_6",2015-05-19 18:15:52,"0.4","0.1","beagle unphased (shuffle)",164265,158569,0.965324323501659,0,0,14367,10869,149898,147700,28734,21738,299796,295400,0.00100000000000477,0.01,1593.962,1518.132,37.682
"rice_chrom_6",2015-06-11 10:46:17,"0.4","0.1","beagle unphased",164906,164411,0.996998289934872,0,0,14683,14423,150223,149988,29366,28846,300446,299976,0.00100000000000477,0.00800000000000001,1374.236,1172.548,34.502
"rice_chrom_6",2015-06-11 11:02:26,"0.4","0.1","beagle unphased",164129,163654,0.997105934965789,0,0,14624,14371,149505,149283,29248,28742,299010,298566,0,0.00900000000000001,1299.347,1356.478,32.893
"rice_chrom_6",2015-06-11 13:35:18,"0.4","0.1","beagle unphased",164584,164093,0.997016720944928,0,0,14578,14301,150006,149792,29156,28602,300012,299584,0.000999999999997669,0.01,1092.775,1081.144,30.42
"rice_chrom_6",2015-05-19 18:15:53,"0.4","0.2","beagle unphased (shuffle)",330311,317584,0.961469645273697,0,0,29391,21181,300920,296403,58782,42363,601840,592807,0,0.00599999999999995,1582.446,1477.45,39.174
"rice_chrom_6",2015-06-11 10:46:30,"0.4","0.2","beagle unphased",328892,327687,0.996336183306374,0,0,29369,28715,299523,298972,58738,57430,599046,597944,0.000999999999997669,0.00700000000000001,1373.977,1226.922,35.99
"rice_chrom_6",2015-06-11 11:03:26,"0.4","0.2","beagle unphased",329662,328360,0.996050500209305,0,0,29347,28632,300315,299728,58694,57264,600630,599456,0,0.011,1283.361,1336.142,34.442
"rice_chrom_6",2015-06-11 13:35:17,"0.4","0.2","beagle unphased",329609,328311,0.996062000734203,0,0,29069,28374,300540,299937,58138,56749,601080,599874,0,0.00700000000000001,1161.09,1142.954,30.799
"rice_chrom_6",2015-05-19 18:16:42,"0.7","0.01","beagle unphased (shuffle)",24307,23215,0.955074669848192,0,0,2405,1670,21902,21545,4810,3340,43804,43090,0,0.0209999999999999,2593.12,2498.103,52.332
"rice_chrom_6",2015-06-11 10:48:34,"0.7","0.01","beagle unphased",24512,24423,0.996369125326371,0,0,2374,2316,22138,22107,4748,4632,44276,44214,0.00100000000000477,0.0309999999999999,2458.81,2355.896,59.531
"rice_chrom_6",2015-06-11 11:04:12,"0.7","0.01","beagle unphased",24261,24159,0.995795721528379,0,0,2375,2314,21886,21845,4750,4628,43772,43690,0.000999999999990564,0.0179999999999999,2425.256,2485.679,57.877
"rice_chrom_6",2015-06-11 13:35:51,"0.7","0.01","beagle unphased",24336,24249,0.996425049309665,0,0,2376,2321,21960,21928,4752,4642,43920,43856,0,0.0139999999999999,2010.235,1968.287,51.345
"rice_chrom_6",2015-05-19 18:16:18,"0.7","0.05","beagle unphased (shuffle)",122814,117170,0.954044327193968,0,0,12050,8368,110764,108802,24100,16736,221528,217604,0,0.012,2544.002,2464.608,56.435
"rice_chrom_6",2015-06-11 10:49:07,"0.7","0.05","beagle unphased",123920,123466,0.996336346029697,0,0,11987,11714,111933,111752,23974,23428,223866,223504,0.000999999999976353,0.022,3024.176,2924.102,62.37
"rice_chrom_6",2015-06-11 11:05:09,"0.7","0.05","beagle unphased",123254,122801,0.996324662891265,0,0,11956,11709,111298,111092,23912,23418,222596,222184,0,0.018,2424.075,2467.429,58.048
"rice_chrom_6",2015-06-11 13:36:09,"0.7","0.05","beagle unphased",122176,121706,0.996153090623363,0,0,12005,11722,110171,109984,24010,23444,220342,219968,0,0.013,2047.824,2036.536,53.446
"rice_chrom_6",2015-05-19 18:16:20,"0.7","0.1","beagle unphased (shuffle)",246345,234329,0.951222878483428,0,0,24117,16076,222228,218253,48234,32153,444456,436506,0.00199999999999534,0.024,2491.665,2393.728,59.203
"rice_chrom_6",2015-06-11 10:49:17,"0.7","0.1","beagle unphased",246182,245108,0.995637373975352,0,0,24035,23396,222147,221712,48070,46792,444294,443424,0,0.0209999999999999,3186.847,2881.062,61.817
"rice_chrom_6",2015-06-11 11:06:14,"0.7","0.1","beagle unphased",245963,244900,0.995678211763558,0,0,23939,23299,222024,221601,47878,46598,444048,443202,0,0.016,2517.647,2563.942,58.685
"rice_chrom_6",2015-06-11 13:35:57,"0.7","0.1","beagle unphased",245596,244488,0.995488525871757,0,0,23916,23237,221680,221251,47832,46474,443360,442502,0.000999999999990564,0.013,2103.307,2004.989,53.907
